#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2760036	406884	104	135733	106618	-	-	MIRLET7B	ADARB1	LET7B|MIRNLET7B|hsa-let-7b|let-7b	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2760135	406885	104	135734	106618	-	-	MIRLET7C	ADARB1	LET7C|MIRNLET7C|hsa-let-7c|let-7c	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2760435	406888	104	135737	106618	-	-	MIRLET7F1	ADARB1	LET7F1|MIRNLET7F1|let-7f-1	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2760529	406889	104	135738	106618	-	-	MIRLET7F2	ADARB1	LET7F2|MIRNLET7F2|let-7f-2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2760624	406890	104	135739	106618	-	-	MIRLET7G	ADARB1	LET7G|MIRNLET7G|hsa-let-7g	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2760850	407054	104	135903	106618	-	-	MIR98	ADARB1	MIRN98|hsa-mir-98|miR-98	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2760924	406904	104	135753	106618	-	-	MIR1-1	ADARB1	MIRN1-1|hsa-mir-1-1|miRNA1-1	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761013	406905	104	135754	106618	-	-	MIR1-2	ADARB1	MIRN1-2|hsa-mir-1-2|miRNA1-2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761190	407044	104	135893	106618	-	-	MIR7-2	ADARB1	MIRN7-2|hsa-mir-7-2|mir-7-2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761275	407045	104	135894	106618	-	-	MIR7-3	ADARB1	MIRN7-3|hsa-mir-7-3|mir-7-3	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761351	407046	104	135895	106618	-	-	MIR9-1	ADARB1	MIRN9-1|hsa-mir-9-1|miRNA9-1	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761433	407047	104	135896	106618	-	-	MIR9-2	ADARB1	MIRN9-2|hsa-mir-9-2|miRNA9-2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761507	407051	104	135900	106618	-	-	MIR9-3	ADARB1	MIRN9-3|hsa-mir-9-3|miRNA9-3	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761727	406949	104	135798	106618	-	-	MIR15B	ADARB1	MIRN15B|hsa-mir-15b|miR-15b	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2761900	406951	104	135800	106618	-	-	MIR16-2	ADARB1	MIRN16-2|mir-16-3	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2762423	406981	104	135830	106618	-	-	MIR19B2	ADARB1	MIRN19B2|miR-19b-2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763027	407025	104	135874	106618	-	-	MIR29B2	ADARB1	MIRN29B2|mir-29b-2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763096	407026	104	135875	106618	-	-	MIR29C	ADARB1	MIRN29C|miRNA29C	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763186	407035	104	135884	106618	-	-	MIR31	ADARB1	MIRN31|hsa-mir-31|miR-31	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763268	407040	104	135889	106618	-	-	MIR34A	ADARB1	MIRN34A|miRNA34A|mir-34	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763370	407041	104	135890	106618	-	-	MIR34B	ADARB1	MIRN34B|miRNA34B	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763555	407048	104	135897	106618	-	-	MIR92A1	ADARB1	MIR92-1|MIRN92-1|MIRN92A-1|MIRN92A1|miRNA92-1	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763631	407049	104	135898	106618	-	-	MIR92A2	ADARB1	MIRN92-2|MIRN92A-2|MIRN92A2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2763802	406899	104	135748	106618	-	-	MIR106A	ADARB1	MIRN106A|mir-106	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764323	406929	104	135778	106618	-	-	MIR138-1	ADARB1	MIRN138-1	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764475	406932	104	135781	106618	-	-	MIR140	ADARB1	MIRN140|miRNA140	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764544	406933	104	135782	106618	-	-	MIR141	ADARB1	MIRN141	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764632	406935	104	135784	106618	-	-	MIR143	ADARB1	MIRN143	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764711	406937	104	135786	106618	-	-	MIR145	ADARB1	MIRN145|miR-145|miRNA145	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764788	406947	104	135796	106618	-	-	MIR155	ADARB1	MIRN155|miRNA155	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2764962	406977	104	135826	106618	-	-	MIR199A2	ADARB1	MIR-199-s|MIRN199A2	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2765038	406983	104	135832	106618	-	-	MIR200A	ADARB1	MIRN200A	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2765114	406984	104	135833	106618	-	-	MIR200B	ADARB1	MIRN200B	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2765377	406989	104	135838	106618	-	-	MIR206	ADARB1	MIRN206|miRNA206	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2765548	407006	104	135855	106618	-	-	MIR221	ADARB1	MIRN221|miRNA221|mir-221	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2765633	407007	104	135856	106618	-	-	MIR222	ADARB1	MIRN222|miRNA222|mir-222	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2765709	574031	104	299881	106618	-	-	MIR363	ADARB1	MIR-363|MIRN363|hsa-mir-363	ADAR2|DRABA2|DRADA2|RED1	Protein-RNA	physical	Treiber T (2017)	PUBMED:28431233	9606	9606	High Throughput	-	-	-	-	BIOGRID	-	-	-	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2872269	3187	104	109428	106618	-	-	HNRNPH1	ADARB1	HNRPH|HNRPH1|hnRNPH	ADAR2|DRABA2|DRADA2|RED1	Affinity Capture-RNA	physical	Uren PJ (2016)	PUBMED:26760575	9606	9606	High Throughput	-	-	RIP-Seq|iCLIP	-	BIOGRID	P31943	E9PCY7|G8JLB6	NP_001351162|NP_001351163|NP_001351160|NP_001351161|NP_001351166|NP_001351167|NP_001351164|NP_001351165|NP_001351168|NP_001351169|NP_001350501|NP_005511|NP_001351179|NP_001351175|NP_001351174|NP_001351177|NP_001351176|NP_001351171|NP_001351170|NP_001351173|NP_001351172|NP_001351157|NP_001351156|NP_001351155|NP_001351154|NP_001351159|NP_001351158|NP_001244222	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2908426	43740575	104	4383847	106618	GU280_gp10	-	N	ADARB1	nuc|nucleocapsid|SARS-CoV2 N|N protein|ncap|SARS-CoV-2 N|Nucleoprotein|NCAP_SARS2|PRO_0000449656	ADAR2|DRABA2|DRADA2|RED1	Two-hybrid	physical	Kim D-K (2021)	DOI:10.1101/2021.03.15.433877	2697049	9606	High Throughput	-	-	-	-	BIOGRID	P0DTC9	-	YP_009724397	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3027136	104	23029	106618	116668	-	RP11-739C15.1	ADARB1	RBM34	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.859055917	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.859055917, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P42696	-	NP_055829|NP_001155005|NP_001333667	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3027998	104	79039	106618	122503	-	-	ADARB1	DDX54	ADAR2|DRABA2|DRADA2|RED1	DP97	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.981204327	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.981204327, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8TDD1	-	NP_076977|NP_001104792	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3028990	104	10412	106618	115683	-	HUSSY-29	ADARB1	NSA2	ADAR2|DRABA2|DRADA2|RED1	CDK105|HCL-G1|HCLG1|HUSSY29|TINP1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.84923094	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.84923094, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	O95478	Q5J7U2	NP_055701|NP_001258594	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3029519	104	64282	106618	122126	-	-	ADARB1	PAPD5	ADAR2|DRABA2|DRADA2|RED1	TRF4-2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.943606294	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.943606294, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q8NDF8	-	NP_001035374|NP_001035375	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3030136	104	6143	106618	112063	-	-	ADARB1	RPL19	ADAR2|DRABA2|DRADA2|RED1	L19	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.885015363	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.885015363, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P84098	J3KTE4	NP_001317129|NP_000972	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3030143	104	6141	106618	112061	-	-	ADARB1	RPL18	ADAR2|DRABA2|DRADA2|RED1	L18	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.96235858	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.96235858, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q07020	A0A024QZD1	NP_000970|NP_001257419	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3031394	104	23212	106618	116819	-	-	ADARB1	RRS1	ADAR2|DRABA2|DRADA2|RED1	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.971936647	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.971936647, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q15050	-	NP_055984	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3031404	104	51663	106618	119667	-	-	ADARB1	ZFR	ADAR2|DRABA2|DRADA2|RED1	SPG71|ZFR1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999921978	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999921978, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q96KR1	Q05D65	NP_057191	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3032427	104	29903	106618	118952	-	-	ADARB1	CCDC106	ADAR2|DRABA2|DRADA2|RED1	HSU79303|ZNF581	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.790105147	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.790105147, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9BWC9	-	NP_037433	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3033830	104	84811	106618	124272	-	-	ADARB1	BUD13	ADAR2|DRABA2|DRADA2|RED1	Cwc26|fSAP71	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.93317232	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.93317232, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	Q9BRD0	-	NP_116114|NP_001153208	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3033934	104	6138	106618	112058	-	TCBAP0781	ADARB1	RPL15	ADAR2|DRABA2|DRADA2|RED1	DBA12|EC45|L15|RPL10|RPLY10|RPYL10	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.80614844	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.80614844, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P78563	Q4AE77	NP_001153702|NP_056649|NP_001103|NP_056648	P61313	A0A024R2Q4	NP_001240311|NP_001240312|NP_001240313|NP_002939|NP_001240309|NP_001240308	-	-	-	-	-	-	Homo sapiens	Homo sapiens
